Date and Time,FI_FX001_FIT001_PV,FI_LX001_LIT001_PV,FI_QX001_QIT001_PV,FI_PX001_PIT001_PV,Stage,Cyclic Backwash Setpoint,Filter Time in Service,Time to Backwash
12/13/2024 15:27,0.0,1.25647,0.14662,28.19417,NON FILTERING,,,0
12/13/2024 15:28,0.0,1.13915,0.15604,-91.90248,NON FILTERING,,,0
12/13/2024 15:29,0.0,1.25798,0.14171,-83.44978,NON FILTERING,,,0
12/13/2024 15:30,0.0,1.16992,0.1522,-72.04968,NON FILTERING,,,0
12/13/2024 15:31,0.0,1.2465,0.20509,-83.14358,NON FILTERING,,,0
12/13/2024 15:32,0.0,1.24925,0.1346,-61.41449,NON FILTERING,,,0
12/13/2024 15:33,0.0,1.3605,0.15444,-93.45881,NON FILTERING,,,0
12/13/2024 15:34,0.0,1.36541,0.14637,25.65245,NON FILTERING,,,0
12/13/2024 15:35,0.0,1.21742,0.18956,27.44942,NON FILTERING,,,0
12/13/2024 15:36,0.0,1.32125,0.14111,25.81956,NON FILTERING,,,0
12/13/2024 15:37,0.0,1.3728,0.14627,26.65453,NON FILTERING,,,0
12/13/2024 15:38,0.0,1.50667,0.14136,-71.57563,NON FILTERING,,,0
12/13/2024 15:39,0.0,1.46532,0.14913,-90.22256,NON FILTERING,,,0
12/13/2024 15:40,0.0,1.4655,0.16157,-82.9485,NON FILTERING,,,0
12/13/2024 15:41,0.0,1.48717,0.12756,-112.03814,NON FILTERING,,,0
12/13/2024 15:42,0.0,1.67294,0.14794,-61.79654,NON FILTERING,,,0
12/13/2024 15:43,0.0,1.51383,0.1411,-97.60411,NON FILTERING,,,0
12/13/2024 15:44,0.0,1.7667,0.16862,-98.91562,NON FILTERING,,,0
12/13/2024 15:45,0.0,1.63286,0.1597,34.75496,NON FILTERING,,,0
12/13/2024 15:46,0.0,1.71737,0.13566,32.18554,NON FILTERING,,,0
12/13/2024 15:47,0.0,1.68784,0.13432,-113.78633,NON FILTERING,,,0
12/13/2024 15:48,0.0,1.72098,0.14807,-84.55249,NON FILTERING,,,0
12/13/2024 15:49,0.0,1.7798,0.1509,-90.74656,NON FILTERING,,,0
12/13/2024 15:50,0.0,1.79025,0.11554,-113.07436,NON FILTERING,,,0
12/13/2024 15:51,0.0,1.69011,0.13631,-67.38994,NON FILTERING,,,0
12/13/2024 15:52,0.0,1.76271,0.13822,-115.3512,NON FILTERING,,,0
12/13/2024 15:53,0.0,1.78538,0.12185,22.68658,NON FILTERING,,,0
12/13/2024 15:54,0.0,1.79256,0.14878,21.87609,NON FILTERING,,,0
12/13/2024 15:55,0.0,1.59343,0.13954,17.50087,NON FILTERING,,,0
12/13/2024 15:56,0.0,1.67488,0.14392,20.0899,NON FILTERING,,,0
12/13/2024 15:57,0.0,1.53258,0.13054,20.46615,NON FILTERING,,,0
12/13/2024 15:58,0.0,1.60527,0.12679,22.74319,NON FILTERING,,,0
12/13/2024 15:59,0.0,1.57247,0.12847,23.51119,NON FILTERING,,,0
12/13/2024 16:00,0.0,1.60641,0.13265,24.16735,NON FILTERING,,,0
12/13/2024 16:01,0.0,1.58907,0.12908,25.66392,NON FILTERING,,,0
12/13/2024 16:02,0.0,1.40755,0.14197,29.19536,NON FILTERING,,,0
12/13/2024 16:03,0.0,1.45822,0.15916,29.93698,NON FILTERING,,,0
12/13/2024 16:04,0.0,1.44324,0.13791,29.85023,NON FILTERING,,,0
12/13/2024 16:05,0.0,1.30687,0.11219,28.81846,NON FILTERING,,,0
12/13/2024 16:06,0.0,1.37777,0.1328,29.52812,NON FILTERING,,,0
12/13/2024 16:07,0.0,1.30112,0.11896,26.87644,NON FILTERING,,,0
12/13/2024 16:08,0.0,1.24445,0.12634,26.8747,NON FILTERING,,,0
12/13/2024 16:09,5.95262,5.25347,0.10493,7.74829,FILTERING,1738,0,1738
12/13/2024 16:10,6.26541,5.2459,0.10524,8.2093,FILTERING,1738,1,1737
12/13/2024 16:11,6.22027,5.25054,0.10542,8.36574,FILTERING,1738,2,1736
12/13/2024 16:12,6.23945,5.2644,0.106,8.09291,FILTERING,1738,3,1735
12/13/2024 16:13,6.04342,5.26225,0.10828,8.15207,FILTERING,1738,4,1734
12/13/2024 16:14,6.3,5.2432,0.10734,8.07821,FILTERING,1738,5,1733
12/13/2024 16:15,6.29026,5.2547,0.10494,8.25503,FILTERING,1738,6,1732
12/13/2024 16:16,5.97784,5.26583,0.10717,8.64545,FILTERING,1738,7,1731
12/13/2024 16:17,6.20331,5.24407,0.10751,8.10723,FILTERING,1738,8,1730
12/13/2024 16:18,6.24969,5.2593,0.1078,8.17334,FILTERING,1738,9,1729
12/13/2024 16:19,6.61441,5.25038,0.10525,7.61029,FILTERING,1738,10,1728
12/13/2024 16:20,6.26264,5.24438,0.10793,8.29021,FILTERING,1738,11,1727
12/13/2024 16:21,6.47431,5.26419,0.10709,7.94881,FILTERING,1738,12,1726
12/13/2024 16:22,6.66918,5.24882,0.10593,8.14313,FILTERING,1738,13,1725
12/13/2024 16:23,6.25555,5.25123,0.11022,8.36478,FILTERING,1738,14,1724
12/13/2024 16:24,6.52694,5.24976,0.10821,7.75559,FILTERING,1738,15,1723
12/13/2024 16:25,6.90845,5.2612,0.10845,8.39863,FILTERING,1738,16,1722
12/13/2024 16:26,6.219,5.26081,0.1104,8.35254,FILTERING,1738,17,1721
12/13/2024 16:27,6.44209,5.24718,0.11082,8.50609,FILTERING,1738,18,1720
12/13/2024 16:28,6.64863,5.25421,0.10912,8.12118,FILTERING,1738,19,1719
12/13/2024 16:29,6.69739,5.25641,0.10975,8.66375,FILTERING,1738,20,1718
12/13/2024 16:30,6.68636,5.26144,0.10839,8.43833,FILTERING,1738,21,1717
12/13/2024 16:31,6.79425,5.24894,0.10869,8.15025,FILTERING,1738,22,1716
12/13/2024 16:32,6.96739,5.26504,0.11224,7.96864,FILTERING,1738,23,1715
12/13/2024 16:33,6.756,5.26067,0.11054,8.23273,FILTERING,1738,24,1714
12/13/2024 16:34,6.76012,5.24673,0.11211,8.67165,FILTERING,1738,25,1713
12/13/2024 16:35,6.92356,5.25837,0.11058,8.55891,FILTERING,1738,26,1712
12/13/2024 16:36,7.23213,5.25858,0.11163,7.79593,FILTERING,1738,27,1711
12/13/2024 16:37,6.98348,5.24917,0.10855,8.35364,FILTERING,1738,28,1710
12/13/2024 16:38,7.10043,5.25843,0.11261,8.50458,FILTERING,1738,29,1709
12/13/2024 16:39,6.60703,5.25521,0.11143,9.05274,FILTERING,1738,30,1708
12/13/2024 16:40,6.91458,5.24311,0.11091,8.87869,FILTERING,1738,31,1707
12/13/2024 16:41,6.73641,5.22997,0.1127,8.4507,FILTERING,1738,32,1706
12/13/2024 16:42,7.01064,5.2721,0.11338,8.57003,FILTERING,1738,33,1705
12/13/2024 16:43,7.32124,5.25489,0.1114,8.11776,FILTERING,1738,34,1704
12/13/2024 16:44,6.80556,5.25691,0.11033,7.74889,FILTERING,1738,35,1703
12/13/2024 16:45,7.43919,5.24801,0.11474,8.42762,FILTERING,1738,36,1702
12/13/2024 16:46,7.11849,5.25161,0.11202,8.85689,FILTERING,1738,37,1701
12/13/2024 16:47,7.32539,5.27392,0.10956,8.61894,FILTERING,1738,38,1700
12/13/2024 16:48,7.37981,5.27609,0.11189,8.34806,FILTERING,1738,39,1699
12/13/2024 16:49,7.60013,5.24207,0.11328,8.85406,FILTERING,1738,40,1698
12/13/2024 16:50,7.34399,5.25755,0.11256,9.12533,FILTERING,1738,41,1697
12/13/2024 16:51,7.07991,5.2722,0.11256,8.14703,FILTERING,1738,42,1696
12/13/2024 16:52,7.48304,5.25902,0.11228,8.5838,FILTERING,1738,43,1695
12/13/2024 16:53,6.77246,5.26308,0.11223,8.445,FILTERING,1738,44,1694
12/13/2024 16:54,7.15088,5.25642,0.11098,8.62282,FILTERING,1738,45,1693
12/13/2024 16:55,7.24174,5.26207,0.11099,8.47678,FILTERING,1738,46,1692
12/13/2024 16:56,6.96236,5.26969,0.11351,9.45469,FILTERING,1738,47,1691
12/13/2024 16:57,7.7449,5.26247,0.11483,8.58427,FILTERING,1738,48,1690
12/13/2024 16:58,7.69862,5.24874,0.11258,8.71253,FILTERING,1738,49,1689
12/13/2024 16:59,7.54744,5.25359,0.11508,8.67457,FILTERING,1738,50,1688
12/13/2024 17:00,7.67734,5.265,0.11464,8.24956,FILTERING,1738,51,1687
12/13/2024 17:01,7.57853,5.25844,0.11279,8.68722,FILTERING,1738,52,1686
12/13/2024 17:02,7.70164,5.25479,0.11392,8.18467,FILTERING,1738,53,1685
12/13/2024 17:03,7.80462,5.25061,0.11367,9.16679,FILTERING,1738,54,1684
12/13/2024 17:04,7.28589,5.25153,0.11214,8.89581,FILTERING,1738,55,1683
12/13/2024 17:05,7.78089,5.25395,0.10962,8.45026,FILTERING,1738,56,1682
12/13/2024 17:06,7.84603,5.2635,0.11302,8.57116,FILTERING,1738,57,1681
12/13/2024 17:07,7.52415,5.25588,0.1138,8.92651,FILTERING,1738,58,1680
12/13/2024 17:08,7.61779,5.26161,0.11185,8.69738,FILTERING,1738,59,1679
12/13/2024 17:09,7.53039,5.26162,0.11562,8.11647,FILTERING,1738,60,1678
12/13/2024 17:10,7.76878,5.26669,0.11408,8.65831,FILTERING,1738,61,1677
12/13/2024 17:11,7.80549,5.25413,0.11023,8.92887,FILTERING,1738,62,1676
12/13/2024 17:12,7.78694,5.27381,0.11205,7.89805,FILTERING,1738,63,1675
12/13/2024 17:13,7.61461,5.24698,0.11098,8.63406,FILTERING,1738,64,1674
12/13/2024 17:14,8.06202,5.25862,0.11158,8.33603,FILTERING,1738,65,1673
12/13/2024 17:15,7.69073,5.258,0.11299,8.96056,FILTERING,1738,66,1672
12/13/2024 17:16,7.93671,5.25525,0.11151,8.43762,FILTERING,1738,67,1671
12/13/2024 17:17,8.00262,5.2441,0.1109,8.39959,FILTERING,1738,68,1670
12/13/2024 17:18,7.52099,5.27162,0.11176,8.807,FILTERING,1738,69,1669
12/13/2024 17:19,7.9483,5.26872,0.11261,8.28145,FILTERING,1738,70,1668
12/13/2024 17:20,8.14971,5.26624,0.11245,8.56754,FILTERING,1738,71,1667
12/13/2024 17:21,7.91346,5.25661,0.11209,8.61805,FILTERING,1738,72,1666
12/13/2024 17:22,8.11302,5.25855,0.11306,8.46652,FILTERING,1738,73,1665
12/13/2024 17:23,7.81418,5.26008,0.1107,8.12428,FILTERING,1738,74,1664
12/13/2024 17:24,8.17683,5.26102,0.11012,8.24436,FILTERING,1738,75,1663
12/13/2024 17:25,7.7544,5.26947,0.11024,8.4568,FILTERING,1738,76,1662
12/13/2024 17:26,7.99287,5.25933,0.10908,7.91766,FILTERING,1738,77,1661
12/13/2024 17:27,8.25928,5.2566,0.10885,8.50121,FILTERING,1738,78,1660
12/13/2024 17:28,8.26289,5.2648,0.11101,8.38604,FILTERING,1738,79,1659
12/13/2024 17:29,7.78132,5.26414,0.11095,8.62597,FILTERING,1738,80,1658
12/13/2024 17:30,8.01235,5.268,0.10553,8.63826,FILTERING,1738,81,1657
12/13/2024 17:31,7.94877,5.27525,0.1107,8.09561,FILTERING,1738,82,1656
12/13/2024 17:32,8.31772,5.26106,0.10846,8.26536,FILTERING,1738,83,1655
12/13/2024 17:33,8.07959,5.27194,0.10791,8.13155,FILTERING,1738,84,1654
12/13/2024 17:34,8.13647,5.26579,0.10814,8.24059,FILTERING,1738,85,1653
12/13/2024 17:35,8.2151,5.27302,0.10651,8.31149,FILTERING,1738,86,1652
12/13/2024 17:36,7.88747,5.27485,0.10793,8.7115,FILTERING,1738,87,1651
12/13/2024 17:37,8.20115,5.25911,0.11082,8.1853,FILTERING,1738,88,1650
12/13/2024 17:38,7.95002,5.28117,0.10539,8.61855,FILTERING,1738,89,1649
12/13/2024 17:39,8.0644,5.26696,0.1084,8.41916,FILTERING,1738,90,1648
12/13/2024 17:40,8.08354,5.2565,0.10869,8.7454,FILTERING,1738,91,1647
12/13/2024 17:41,8.27851,5.25674,0.10786,8.21223,FILTERING,1738,92,1646
12/13/2024 17:42,8.0322,5.27781,0.10905,8.0629,FILTERING,1738,93,1645
12/13/2024 17:43,8.10451,5.27671,0.10797,8.33895,FILTERING,1738,94,1644
12/13/2024 17:44,8.27245,5.27514,0.10726,7.80252,FILTERING,1738,95,1643
12/13/2024 17:45,8.49252,5.26221,0.10756,8.32104,FILTERING,1738,96,1642
12/13/2024 17:46,8.31037,5.26372,0.10724,8.43272,FILTERING,1738,97,1641
12/13/2024 17:47,8.45594,5.25427,0.10498,8.58196,FILTERING,1738,98,1640
12/13/2024 17:48,7.81158,5.26471,0.1062,8.3639,FILTERING,1738,99,1639
12/13/2024 17:49,8.52954,5.26858,0.10459,8.18909,FILTERING,1738,100,1638
12/13/2024 17:50,8.07675,5.27939,0.10275,8.80441,FILTERING,1738,101,1637
12/13/2024 17:51,8.13174,5.26536,0.10725,8.20969,FILTERING,1738,102,1636
12/13/2024 17:52,8.64665,5.26506,0.10342,7.88561,FILTERING,1738,103,1635
12/13/2024 17:53,8.29686,5.27022,0.10564,8.18386,FILTERING,1738,104,1634
12/13/2024 17:54,8.11684,5.27487,0.10455,7.78226,FILTERING,1738,105,1633
12/13/2024 17:55,8.14805,5.28066,0.10216,7.80707,FILTERING,1738,106,1632
12/13/2024 17:56,7.99692,5.26282,0.10209,8.24177,FILTERING,1738,107,1631
12/13/2024 17:57,8.27921,5.26721,0.10361,7.76396,FILTERING,1738,108,1630
12/13/2024 17:58,8.2114,5.26985,0.10337,7.96958,FILTERING,1738,109,1629
12/13/2024 17:59,8.41437,5.26679,0.10196,7.79726,FILTERING,1738,110,1628
12/13/2024 18:00,8.62573,5.26413,0.09992,8.18363,FILTERING,1738,111,1627
12/13/2024 18:01,8.03219,5.26721,0.10326,7.92216,FILTERING,1738,112,1626
12/13/2024 18:02,8.40276,5.25969,0.09744,8.28997,FILTERING,1738,113,1625
12/13/2024 18:03,7.9771,5.26475,0.10212,8.26086,FILTERING,1738,114,1624
12/13/2024 18:04,8.37045,5.25991,0.10307,7.72977,FILTERING,1738,115,1623
12/13/2024 18:05,8.04814,5.27004,0.09837,8.39347,FILTERING,1738,116,1622
12/13/2024 18:06,8.0124,5.26698,0.10117,8.06241,FILTERING,1738,117,1621
12/13/2024 18:07,8.79032,5.26592,0.10014,7.74373,FILTERING,1738,118,1620
12/13/2024 18:08,8.70784,5.27058,0.1008,8.22072,FILTERING,1738,119,1619
12/13/2024 18:09,8.13429,5.25083,0.10176,8.63537,FILTERING,1738,120,1618
12/13/2024 18:10,8.65353,5.26825,0.09808,8.04715,FILTERING,1738,121,1617
12/13/2024 18:11,8.26198,5.27252,0.09957,7.61112,FILTERING,1738,122,1616
12/13/2024 18:12,7.99209,5.27893,0.09946,8.3825,FILTERING,1738,123,1615
12/13/2024 18:13,8.3921,5.27617,0.0966,8.57898,FILTERING,1738,124,1614
12/13/2024 18:14,8.4476,5.28163,0.1002,7.7836,FILTERING,1738,125,1613
12/13/2024 18:15,8.40335,5.26017,0.10161,7.87089,FILTERING,1738,126,1612
12/13/2024 18:16,7.90961,5.28018,0.1,8.12281,FILTERING,1738,127,1611
12/13/2024 18:17,8.01324,5.27436,0.09903,7.53519,FILTERING,1738,128,1610
12/13/2024 18:18,8.42316,5.26785,0.10001,8.74374,FILTERING,1738,129,1609
12/13/2024 18:19,7.99877,5.27318,0.09764,8.1085,FILTERING,1738,130,1608
12/13/2024 18:20,8.42593,5.29748,0.09706,8.14127,FILTERING,1738,131,1607
12/13/2024 18:21,8.14237,5.27381,0.09902,8.24192,FILTERING,1738,132,1606
12/13/2024 18:22,7.87828,5.27346,0.09846,8.06369,FILTERING,1738,133,1605
12/13/2024 18:23,7.93525,5.27986,0.09846,7.9937,FILTERING,1738,134,1604
12/13/2024 18:24,8.28131,5.2714,0.09658,7.87368,FILTERING,1738,135,1603
12/13/2024 18:25,8.28192,5.26698,0.0955,7.81111,FILTERING,1738,136,1602
12/13/2024 18:26,8.48457,5.28473,0.0961,8.29565,FILTERING,1738,137,1601
12/13/2024 18:27,8.16646,5.26215,0.09628,8.58928,FILTERING,1738,138,1600
12/13/2024 18:28,8.11247,5.27418,0.09441,8.47894,FILTERING,1738,139,1599
12/13/2024 18:29,8.50134,5.27348,0.0981,8.11833,FILTERING,1738,140,1598
12/13/2024 18:30,7.96304,5.2675,0.09538,8.15906,FILTERING,1738,141,1597
12/13/2024 18:31,8.06298,5.26379,0.09523,8.71475,FILTERING,1738,142,1596
12/13/2024 18:32,8.20293,5.27348,0.0968,8.00272,FILTERING,1738,143,1595
12/13/2024 18:33,7.91679,5.2776,0.09578,7.7555,FILTERING,1738,144,1594
12/13/2024 18:34,8.17283,5.28322,0.09473,8.34585,FILTERING,1738,145,1593
12/13/2024 18:35,8.0716,5.26884,0.09486,8.54115,FILTERING,1738,146,1592
12/13/2024 18:36,8.28459,5.2689,0.09784,7.5546,FILTERING,1738,147,1591
12/13/2024 18:37,7.96044,5.28755,0.09651,8.43672,FILTERING,1738,148,1590
12/13/2024 18:38,7.90241,5.27177,0.09473,7.99558,FILTERING,1738,149,1589
12/13/2024 18:39,8.39969,5.27301,0.09918,7.92595,FILTERING,1738,150,1588
12/13/2024 18:40,8.17159,5.2856,0.09594,8.28279,FILTERING,1738,151,1587
12/13/2024 18:41,8.2036,5.26284,0.09781,8.04169,FILTERING,1738,152,1586
12/13/2024 18:42,8.13813,5.26657,0.09687,7.87631,FILTERING,1738,153,1585
12/13/2024 18:43,7.82058,5.28748,0.09721,8.45951,FILTERING,1738,154,1584
12/13/2024 18:44,7.74743,5.2717,0.09713,8.43401,FILTERING,1738,155,1583
12/13/2024 18:45,7.73322,5.27241,0.09507,7.95271,FILTERING,1738,156,1582
12/13/2024 18:46,7.79129,5.27325,0.10056,8.06733,FILTERING,1738,157,1581
12/13/2024 18:47,8.12941,5.27445,0.09611,8.65074,FILTERING,1738,158,1580
12/13/2024 18:48,7.86691,5.27351,0.09856,8.6921,FILTERING,1738,159,1579
12/13/2024 18:49,8.04238,5.27849,0.09621,7.76248,FILTERING,1738,160,1578
12/13/2024 18:50,8.00108,5.28754,0.09581,8.2005,FILTERING,1738,161,1577
12/13/2024 18:51,8.13861,5.27126,0.09962,8.57845,FILTERING,1738,162,1576
12/13/2024 18:52,7.95984,5.27312,0.09999,8.75428,FILTERING,1738,163,1575
12/13/2024 18:53,7.82323,5.27827,0.09844,8.77509,FILTERING,1738,164,1574
12/13/2024 18:54,7.50169,5.29076,0.09908,8.85764,FILTERING,1738,165,1573
12/13/2024 18:55,8.13019,5.27599,0.09611,8.4859,FILTERING,1738,166,1572
12/13/2024 18:56,7.93508,5.27132,0.0991,8.78101,FILTERING,1738,167,1571
12/13/2024 18:57,7.78689,5.26253,0.09922,8.63545,FILTERING,1738,168,1570
12/13/2024 18:58,7.72419,5.27276,0.09904,8.61175,FILTERING,1738,169,1569
12/13/2024 18:59,7.30493,5.27208,0.101,8.353,FILTERING,1738,170,1568
12/13/2024 19:00,7.72449,5.26965,0.09526,8.92252,FILTERING,1738,171,1567
12/13/2024 19:01,7.51286,5.27991,0.09857,8.36566,FILTERING,1738,172,1566
12/13/2024 19:02,7.26946,5.27741,0.10122,8.53663,FILTERING,1738,173,1565
12/13/2024 19:03,7.47887,5.29109,0.0975,9.1213,FILTERING,1738,174,1564
12/13/2024 19:04,7.60193,5.28157,0.10032,8.89335,FILTERING,1738,175,1563
12/13/2024 19:05,7.60619,5.28808,0.09879,9.28653,FILTERING,1738,176,1562
12/13/2024 19:06,7.27335,5.27881,0.09984,8.89824,FILTERING,1738,177,1561
12/13/2024 19:07,7.21387,5.27331,0.09831,8.86078,FILTERING,1738,178,1560
12/13/2024 19:08,7.40276,5.28546,0.10349,9.39988,FILTERING,1738,179,1559
12/13/2024 19:09,7.55428,5.27164,0.09858,8.96417,FILTERING,1738,180,1558
12/13/2024 19:10,7.25813,5.2901,0.10031,9.19715,FILTERING,1738,181,1557
12/13/2024 19:11,7.30419,5.27502,0.10032,9.09265,FILTERING,1738,182,1556
12/13/2024 19:12,7.40687,5.28709,0.10254,9.20604,FILTERING,1738,183,1555
12/13/2024 19:13,7.18105,5.28434,0.10125,9.13218,FILTERING,1738,184,1554
12/13/2024 19:14,6.91955,5.27373,0.099,9.49061,FILTERING,1738,185,1553
12/13/2024 19:15,7.35855,5.29135,0.10063,9.27625,FILTERING,1738,186,1552
12/13/2024 19:16,6.92239,5.29719,0.09858,9.18471,FILTERING,1738,187,1551
12/13/2024 19:17,7.3129,5.276,0.10216,9.38906,FILTERING,1738,188,1550
12/13/2024 19:18,7.17763,5.27692,0.10496,8.87684,FILTERING,1738,189,1549
12/13/2024 19:19,7.15085,5.28287,0.10223,9.67332,FILTERING,1738,190,1548
12/13/2024 19:20,6.95063,5.28943,0.10328,8.94571,FILTERING,1738,191,1547
12/13/2024 19:21,7.07925,5.29245,0.10466,9.22655,FILTERING,1738,192,1546
12/13/2024 19:22,6.94419,5.27995,0.10222,9.31775,FILTERING,1738,193,1545
12/13/2024 19:23,7.66362,5.28408,0.10515,9.55595,FILTERING,1738,194,1544
12/13/2024 19:24,6.90723,5.28033,0.10662,9.99468,FILTERING,1738,195,1543
12/13/2024 19:25,7.24954,5.28,0.10134,9.84521,FILTERING,1738,196,1542
12/13/2024 19:26,6.90247,5.27922,0.10595,9.12114,FILTERING,1738,197,1541
12/13/2024 19:27,7.03769,5.27273,0.10227,9.3238,FILTERING,1738,198,1540
12/13/2024 19:28,6.96401,5.2907,0.10359,9.19616,FILTERING,1738,199,1539
12/13/2024 19:29,6.90271,5.28478,0.1067,9.2522,FILTERING,1738,200,1538
12/13/2024 19:30,6.86962,5.29633,0.10573,9.49101,FILTERING,1738,201,1537
12/13/2024 19:31,6.93154,5.29088,0.10481,10.0865,FILTERING,1738,202,1536
12/13/2024 19:32,7.1303,5.28125,0.1091,9.64508,FILTERING,1738,203,1535
12/13/2024 19:33,6.60163,5.27549,0.10551,9.70888,FILTERING,1738,204,1534
12/13/2024 19:34,6.44701,5.29972,0.1079,9.83678,FILTERING,1738,205,1533
12/13/2024 19:35,6.60726,5.27135,0.10604,9.51037,FILTERING,1738,206,1532
12/13/2024 19:36,6.77153,5.28237,0.10743,9.79471,FILTERING,1738,207,1531
12/13/2024 19:37,6.65933,5.28266,0.10773,9.9133,FILTERING,1738,208,1530
12/13/2024 19:38,6.99936,5.28025,0.10735,10.5999,FILTERING,1738,209,1529
12/13/2024 19:39,6.94731,5.27878,0.10534,10.16182,FILTERING,1738,210,1528
12/13/2024 19:40,6.54477,5.27599,0.10813,10.40047,FILTERING,1738,211,1527
12/13/2024 19:41,6.91698,5.28011,0.10708,9.93696,FILTERING,1738,212,1526
12/13/2024 19:42,6.66437,5.28567,0.10749,10.10794,FILTERING,1738,213,1525
12/13/2024 19:43,6.40669,5.28869,0.1093,10.04855,FILTERING,1738,214,1524
12/13/2024 19:44,6.50068,5.28221,0.10942,9.4537,FILTERING,1738,215,1523
12/13/2024 19:45,6.45816,5.28233,0.10772,9.2713,FILTERING,1738,216,1522
12/13/2024 19:46,6.32171,5.27839,0.1094,9.69181,FILTERING,1738,217,1521
12/13/2024 19:47,6.31423,5.28823,0.10932,10.42105,FILTERING,1738,218,1520
12/13/2024 19:48,6.50341,5.28744,0.1082,9.94774,FILTERING,1738,219,1519
12/13/2024 19:49,6.30525,5.29025,0.1085,10.31756,FILTERING,1738,220,1518
12/13/2024 19:50,6.30078,5.28305,0.10873,10.49267,FILTERING,1738,221,1517
12/13/2024 19:51,6.288,5.28025,0.11008,9.73307,FILTERING,1738,222,1516
12/13/2024 19:52,6.26794,5.28754,0.10983,10.57704,FILTERING,1738,223,1515
12/13/2024 19:53,6.45786,5.29203,0.11079,9.80128,FILTERING,1738,224,1514
12/13/2024 19:54,6.08061,5.28093,0.10934,10.10333,FILTERING,1738,225,1513
12/13/2024 19:55,6.26419,5.28316,0.11057,9.85602,FILTERING,1738,226,1512
12/13/2024 19:56,5.88774,5.27855,0.11085,10.26529,FILTERING,1738,227,1511
12/13/2024 19:57,6.05831,5.27913,0.11165,10.15932,FILTERING,1738,228,1510
12/13/2024 19:58,5.8735,5.28429,0.11353,10.46019,FILTERING,1738,229,1509
12/13/2024 19:59,6.43099,5.2821,0.11308,10.53369,FILTERING,1738,230,1508
12/13/2024 20:00,6.10663,5.29539,0.1115,10.72006,FILTERING,1738,231,1507
12/13/2024 20:01,5.96722,5.28939,0.10936,10.48325,FILTERING,1738,232,1506
12/13/2024 20:02,5.67762,5.29943,0.11112,10.5134,FILTERING,1738,233,1505
12/13/2024 20:03,5.7298,5.29967,0.11339,10.14525,FILTERING,1738,234,1504
12/13/2024 20:04,6.14078,5.28975,0.11205,10.2366,FILTERING,1738,235,1503
12/13/2024 20:05,6.01425,5.27376,0.11035,10.39399,FILTERING,1738,236,1502
12/13/2024 20:06,5.62809,5.29314,0.11203,9.93692,FILTERING,1738,237,1501
12/13/2024 20:07,5.60208,5.29926,0.11173,10.65507,FILTERING,1738,238,1500
12/13/2024 20:08,6.23212,5.29533,0.11442,10.28642,FILTERING,1738,239,1499
12/13/2024 20:09,6.10687,5.29322,0.11173,10.3929,FILTERING,1738,240,1498
12/13/2024 20:10,5.8683,5.2886,0.1133,9.88677,FILTERING,1738,241,1497
12/13/2024 20:11,5.80598,5.28132,0.11378,10.24036,FILTERING,1738,242,1496
12/13/2024 20:12,5.72283,5.29591,0.11095,10.61511,FILTERING,1738,243,1495
12/13/2024 20:13,5.47875,5.2895,0.11174,10.48861,FILTERING,1738,244,1494
12/13/2024 20:14,5.87628,5.29372,0.11226,10.61772,FILTERING,1738,245,1493
12/13/2024 20:15,5.6392,5.28669,0.11314,10.27339,FILTERING,1738,246,1492
12/13/2024 20:16,5.79862,5.30754,0.11207,10.41868,FILTERING,1738,247,1491
12/13/2024 20:17,5.54613,5.29361,0.11092,10.35395,FILTERING,1738,248,1490
12/13/2024 20:18,5.67416,5.28882,0.11149,10.58921,FILTERING,1738,249,1489
12/13/2024 20:19,5.48026,5.28293,0.11441,10.47259,FILTERING,1738,250,1488
12/13/2024 20:20,5.56514,5.28099,0.1161,10.28371,FILTERING,1738,251,1487
12/13/2024 20:21,5.68584,5.2973,0.11344,9.63448,FILTERING,1738,252,1486
12/13/2024 20:22,5.3946,5.28784,0.11458,10.4574,FILTERING,1738,253,1485
12/13/2024 20:23,5.88106,5.28905,0.11347,9.90634,FILTERING,1738,254,1484
12/13/2024 20:24,5.33724,5.28847,0.11395,10.61978,FILTERING,1738,255,1483
12/13/2024 20:25,5.45601,5.28423,0.11397,10.66575,FILTERING,1738,256,1482
12/13/2024 20:26,5.68123,5.2908,0.11382,9.73377,FILTERING,1738,257,1481
12/13/2024 20:27,5.67119,5.29373,0.11328,10.51179,FILTERING,1738,258,1480
12/13/2024 20:28,5.45113,5.28539,0.1129,10.5071,FILTERING,1738,259,1479
12/13/2024 20:29,5.38819,5.29625,0.112,10.54005,FILTERING,1738,260,1478
12/13/2024 20:30,5.32519,5.28397,0.11332,10.06004,FILTERING,1738,261,1477
12/13/2024 20:31,5.55988,5.29038,0.1129,10.57524,FILTERING,1738,262,1476
12/13/2024 20:32,5.45751,5.29699,0.11098,10.05684,FILTERING,1738,263,1475
12/13/2024 20:33,5.46167,5.29412,0.11402,10.64403,FILTERING,1738,264,1474
12/13/2024 20:34,5.54858,5.28125,0.11362,10.56953,FILTERING,1738,265,1473
12/13/2024 20:35,5.29147,5.27225,0.1123,10.34281,FILTERING,1738,266,1472
12/13/2024 20:36,5.09694,5.29923,0.11365,10.5717,FILTERING,1738,267,1471
12/13/2024 20:37,5.22729,5.30038,0.11285,10.16271,FILTERING,1738,268,1470
